osisRef,status,book,chapter,verseNum,verseText,mdText,people,peopleCount,places,placesCount,yearNum,quotesFrom,peopleGroups,eventsDescribed
Ps.119.57,publish,Ps,Ps.119,57,"CHETH. Thou art my portion, O LORD: I have said that I would keep thy words.","_Thou_ _art_ my portion, O [LORD:]([/person/god_1324) I have said that I would keep thy words.",god_1324,1,,0,-444,,,
Ps.119.58,publish,Ps,Ps.119,58,I intreated thy favour with my whole heart: be merciful unto me according to thy word.,I intreated thy favour with _my_ whole heart: be merciful unto me according to thy word.,,0,,0,-444,,,
Ps.119.59,publish,Ps,Ps.119,59,"I thought on my ways, and turned my feet unto thy testimonies.","I thought on my ways, and turned my feet unto thy testimonies.",,0,,0,-444,,,
Ps.119.60,publish,Ps,Ps.119,60,"I made haste, and delayed not to keep thy commandments.","I made haste, and delayed not to keep thy commandments.",,0,,0,-444,,,
Ps.119.61,publish,Ps,Ps.119,61,The bands of the wicked have robbed me: but I have not forgotten thy law.,The bands of the wicked have robbed me: _but_ I have not forgotten thy law.,,0,,0,-444,,,
Ps.119.62,publish,Ps,Ps.119,62,At midnight I will rise to give thanks unto thee because of thy righteous judgments.,At midnight I will rise to give thanks unto thee because of thy righteous judgments.,,0,,0,-444,,,
Ps.119.63,publish,Ps,Ps.119,63,"I am a companion of all them that fear thee, and of them that keep thy precepts.","I _am_ a companion of all _them_ that fear thee, and of them that keep thy precepts.",,0,,0,-444,,,
Ps.119.64,publish,Ps,Ps.119,64,"The earth, O LORD, is full of thy mercy: teach me thy statutes.","The earth, O [LORD,]([/person/god_1324) is full of thy mercy: teach me thy statutes.",god_1324,1,,0,-444,,,
Ps.119.65,publish,Ps,Ps.119,65,"TETH. Thou hast dealt well with thy servant, O LORD, according unto thy word.","Thou hast dealt well with thy servant, O [LORD,]([/person/god_1324) according unto thy word.",god_1324,1,,0,-444,,,
Ps.119.66,publish,Ps,Ps.119,66,Teach me good judgment and knowledge: for I have believed thy commandments.,Teach me good judgment and knowledge: for I have believed thy commandments.,,0,,0,-444,,,
Ps.119.67,publish,Ps,Ps.119,67,Before I was afflicted I went astray: but now have I kept thy word.,Before I was afflicted I went astray: but now have I kept thy word.,,0,,0,-444,,,
Ps.119.68,publish,Ps,Ps.119,68,"Thou art good, and doest good; teach me thy statutes.","Thou _art_ good, and doest good; teach me thy statutes.",,0,,0,-444,,,
Ps.119.69,publish,Ps,Ps.119,69,The proud have forged a lie against me: but I will keep thy precepts with my whole heart.,The proud have forged a lie against me: _but_ I will keep thy precepts with _my_ whole heart.,,0,,0,-444,,,
Ps.119.70,publish,Ps,Ps.119,70,Their heart is as fat as grease; but I delight in thy law.,Their heart is as fat as grease; _but_ I delight in thy law.,,0,,0,-444,,,
Ps.119.71,publish,Ps,Ps.119,71,It is good for me that I have been afflicted; that I might learn thy statutes.,_It_ _is_ good for me that I have been afflicted; that I might learn thy statutes.,,0,,0,-444,,,
Ps.119.72,publish,Ps,Ps.119,72,The law of thy mouth is better unto me than thousands of gold and silver.,The law of thy mouth _is_ better unto me than thousands of gold and silver.,,0,,0,-444,,,
Ps.119.73,publish,Ps,Ps.119,73,"JOD. Thy hands have made me and fashioned me: give me understanding, that I may learn thy commandments.","Thy hands have made me and fashioned me: give me understanding, that I may learn thy commandments.",,0,,0,-444,,,
Ps.119.74,publish,Ps,Ps.119,74,They that fear thee will be glad when they see me; because I have hoped in thy word.,They that fear thee will be glad when they see me; because I have hoped in thy word.,,0,,0,-444,,,
Ps.119.75,publish,Ps,Ps.119,75,"I know, O LORD, that thy judgments are right, and that thou in faithfulness hast afflicted me.","I know, O [LORD,]([/person/god_1324) that thy judgments _are_ right, and _that_ thou in faithfulness hast afflicted me.",god_1324,1,,0,-444,,,
Ps.119.76,publish,Ps,Ps.119,76,"Let, I pray thee, thy merciful kindness be for my comfort, according to thy word unto thy servant.","Let, I pray thee, thy merciful kindness be for my comfort, according to thy word unto thy servant.",,0,,0,-444,,,
Ps.119.77,publish,Ps,Ps.119,77,"Let thy tender mercies come unto me, that I may live: for thy law is my delight.","Let thy tender mercies come unto me, that I may live: for thy law _is_ my delight.",,0,,0,-444,,,
Ps.119.78,publish,Ps,Ps.119,78,Let the proud be ashamed; for they dealt perversely with me without a cause: but I will meditate in thy precepts.,Let the proud be ashamed; for they dealt perversely with me without a cause: _but_ I will meditate in thy precepts.,,0,,0,-444,,,
Ps.119.79,publish,Ps,Ps.119,79,"Let those that fear thee turn unto me, and those that have known thy testimonies.","Let those that fear thee turn unto me, and those that have known thy testimonies.",,0,,0,-444,,,
Ps.119.80,publish,Ps,Ps.119,80,Let my heart be sound in thy statutes; that I be not ashamed.,Let my heart be sound in thy statutes; that I be not ashamed.,,0,,0,-444,,,
Ps.119.81,publish,Ps,Ps.119,81,CAPH. My soul fainteth for thy salvation: but I hope in thy word.,My soul fainteth for thy salvation: _but_ I hope in thy word.,,0,,0,-444,,,
Ps.119.82,publish,Ps,Ps.119,82,"Mine eyes fail for thy word, saying, When wilt thou comfort me?","Mine eyes fail for thy word, saying, When wilt thou comfort me?",,0,,0,-444,,,
Ps.119.83,publish,Ps,Ps.119,83,For I am become like a bottle in the smoke; yet do I not forget thy statutes.,For I am become like a bottle in the smoke; _yet_ do I not forget thy statutes.,,0,,0,-444,,,
